N_imp,P_imp,K_imp,Ca_imp,Mg_imp
6.024,0.4466666666666666,6.023333333333333,0.86,0.5333333333333333
6.561,0.47333333333333333,5.88,0.7033333333333335,0.45
6.199000000000001,0.42,5.61,1.02,0.6412266666666667
6.079,0.5733333333333333,6.12,1.0433333333333334,0.5766666666666667
3.813,0.22,5.53,1.46,0.25
5.19,0.22,5.86,1.32,0.41
5.126,0.26,5.669999999999999,1.22,0.38999999999999996
5.398,0.26,5.849999999999999,1.24,0.51
5.584,0.27,5.64,1.22,0.48
5.533,0.25,5.48,1.2,0.48
4.942,0.24,6.04,1.4400000000000002,0.51
4.624,0.24,5.21,1.2,0.41
5.687,0.27,5.81,1.23,0.46
6.044,0.26,5.349999999999999,1.08,0.44
4.153,0.30000000000000004,5.093333333333333,0.96,0.38999999999999996
5.105,0.4000000000000001,5.786666666666666,1.0833333333333333,0.5166666666666667
5.428999999999999,0.37999999999999995,4.482966666666667,0.83,0.48
5.803999999999999,0.48,5.466666666666666,0.8033333333333333,0.5233333333333333
5.934,0.35333333333333333,3.97,1.17,0.5033333333333333
5.964000000000001,0.5297566666666667,4.156666666666667,0.9966666666666667,0.49666666666666665
5.074,0.5666666666666665,5.6866666666666665,1.1233333333333333,0.6633333333333333
4.911,0.37333333333333335,4.03,1.1766666666666667,0.45
5.582,0.38000000000000006,4.483333333333333,0.9266666666666667,0.69
6.047999999999999,0.45,5.423333333333333,0.8366666666666666,0.4466666666666667
4.181,0.32,4.8133333333333335,0.71,0.4166666666666667
5.39,0.3666666666666667,4.3966666666666665,0.8333333333333334,0.5966666666666667
5.677,0.56,4.846666666666667,1.0533333333333335,0.5533333333333332
5.802,0.41,4.08,0.86,0.5733333333333334
6.196000000000001,0.3833333333333333,4.916666666666667,0.7366666666666667,0.3666666666666667
5.93,0.44333333333333336,5.81,0.87,0.6733333333333333
5.196,0.31333333333333335,4.319999999999999,1.1133333333333335,0.4033333333333333
5.194,0.35000000000000003,3.716666666666667,0.7599999999999999,0.5533333333333333
5.829,0.42333333333333334,5.890000000000001,1.0133333333333334,0.5800000000000001
5.762,0.44333333333333336,4.493333333333333,1.1266666666666667,0.4633333333333334
4.376,0.19000000000000003,4.6,1.16,0.33
5.165,0.26,4.95,1.41,0.51
5.492999999999999,0.26,4.4,1.18,0.5
5.323,0.27,4.67,1.24,0.53
5.622,0.28,4.77,1.08,0.47
5.796,0.36000000000000004,4.62,1.03,0.46
5.123,0.3,4.76,1.12,0.53
5.088,0.25,5.18,1.03,0.41
5.685,0.31,4.93,1.09,0.49
5.925,0.32,4.42,1.25,0.51
4.495,0.28607333333333335,3.4033333333333338,0.9466666666666667,0.6499999999999999
5.273,0.3833333333333333,4.866666666666666,1.1566666666666665,0.5233333333333333
5.459,0.3933333333333333,4.603333333333333,0.9366666666666666,0.42333333333333334
5.524,0.4666666666666666,5.566666666666666,0.9366666666666666,0.59
5.788,0.49666666666666665,4.86,1.04,0.6833333333333332
5.619,0.4166666666666667,4.86,1.01,0.5733333333333333
5.187,0.41333333333333333,4.53,0.9499999999999998,0.4366666666666667
5.241,0.5466666666666667,5.003333333333333,0.8366666666666668,0.5366666666666666
5.719,0.4666666666666666,4.346666666666667,0.8133333333333334,0.4566666666666666
5.47,0.41333333333333333,5.826666666666667,1.2166666666666666,0.56
4.612,0.44,4.59,1.5200000000000002,0.6066666666666668
5.173,0.4066666666666667,5,0.8866666666666667,0.42333333333333334
5.422999999999999,0.49333333333333335,4.323333333333333,0.9666666666666668,0.63
5.286,0.33666666666666667,5.099756666666667,1.0566666666666666,0.4066666666666667
5.57,0.42333333333333334,6.170000000000001,0.9666666666666667,0.5266666666666667
6.067,0.4066666666666667,5.95,0.8533333333333334,0.6
5.319,0.37666666666666665,5.5,1.12,0.6
5.161,0.37000000000000005,4.173333333333333,0.8633333333333333,0.5533333333333333
5.8,0.36637666666666663,4.78,0.8966666666666668,0.5433333333333333
5.626,0.39666666666666667,5.536666666666666,1.1266666666666667,0.48333333333333334
5.5376666666666665,0.5966666666666667,5.68,0.8666666666666667,0.4533333333333333
5.933333333333334,0.4366666666666667,5.33,0.7200000000000001,0.44333333333333336
5.543333333333334,0.47333333333333333,4.97,0.7433333333333333,0.41333333333333333
5.9543333333333335,0.37666666666666665,5.28,0.98645,0.45
5.6000000000000005,0.47802999999999995,5.316666666666667,0.85,0.6133333333333333
5.031666666666666,0.29,5.013333333333334,1.0266666666666666,0.37333333333333335
5.5,0.3066666666666667,4.156253333333333,0.86,0.5066666666666667
4.696666666666666,0.3198,4.763333333333334,1.0533333333333335,0.3933333333333333
6.319333333333333,0.5599999999999999,5.403333333333333,1.0533333333333335,0.5333333333333333
5.447,0.31,4,0.9700000000000001,0.44333333333333336
5.656333333333333,0.4666666666666666,6.797409999999999,0.9333333333333332,0.5466666666666666
5.1866666666666665,0.5466666666666666,5.55,1.0533333333333335,0.5766666666666667
6.2,0.4166666666666667,4.96,1.0033333333333332,0.65
5.607666666666667,0.4566666666666667,5.77,0.9633333333333334,0.7166666666666667
5.199333333333334,0.36333333333333334,4.5633333333333335,0.9700000000000001,0.4566666666666667
6.133333333333333,0.4033333333333333,5.023333333333333,0.8566666666666668,0.49000000000000005
5.649133333333334,0.3866666666666667,5.52,0.9199999999999999,0.5433333333333333
6.0200000000000005,0.45999999999999996,5.843333333333334,0.9333333333333332,0.48666666666666664
5.5,0.5033333333333333,6.223333333333334,1.2466666666666668,0.52
5.566666666666667,0.3466666666666667,4.466666666666666,1.0166666666666666,0.5633333333333334
6.096666666666667,0.3333333333333333,4.050000000000001,0.98,0.54
6.161333333333332,0.6066666666666667,5.513333333333333,1.2133333333333334,0.5833333333333334
4.933333333333333,0.5966666666666667,5.716666666666666,0.82,0.6166666666666667
5.6386666666666665,0.39666666666666667,4.53,0.8833333333333334,0.5130466666666667
6.524666666666666,0.5033333333333334,4.66,0.8066666666666666,0.48666666666666664
4.695,0.42333333333333334,6.166666666666667,1.5466666666666669,0.46498
5.168333333333334,0.4433333333333333,4.11,0.8666666666666667,0.43333333333333335
5.766666666666667,0.45,5.133333333333333,0.7600000000000001,0.47666666666666674
5.281,0.3666666666666667,4.466666666666666,1.08,0.5166666666666667
6.375333333333334,0.37666666666666665,5.419999999999999,0.7733333333333333,0.44
5.311,0.31666666666666665,4.026666666666666,0.9733333333333333,0.6466666666666666
5.8790000000000004,0.3066666666666667,5.135416666666667,0.93,0.5533333333333333
4.8950000000000005,0.4033333333333333,4.126666666666667,1.2566666666666666,0.6266666666666667
5.549666666666667,0.4033333333333333,4.316666666666666,0.8333333333333334,0.5366666666666666
5.999633333333333,0.4666666666666666,5.45,0.9333333333333332,0.47000000000000003
5.873333333333332,0.39333333333333337,4.11,1.0599999999999998,0.37333333333333335
4.961333333333333,0.4566666666666667,4.833333333333333,0.84,0.4033333333333333
5.433199999999999,0.36000000000000004,3.963333333333333,0.7833333333333333,0.51
5.460333333333334,0.32666666666666666,4.87,0.93,0.7400000000000001
5.2,0.4666666666666666,5.669999999999999,1.0366666666666668,0.47333333333333333
5.5316,0.4766666666666666,4.69,0.8966666666666666,0.52
4.78,0.36999999999999994,5.989999999999999,1.0999999999999999,0.45333333333333337
5.9430000000000005,0.3666666666666667,4.84,1.0266666666666666,0.5766666666666667
5.683333333333333,0.49187666666666674,4.706666666666666,0.8266666666666667,0.5266666666666667
5.937666666666666,0.36000000000000004,5.016666666666667,1.1533333333333333,0.5966666666666667
4.5,0.41333333333333333,5.576666666666665,0.9866666666666667,0.5499999999999999
6.2,0.51,5.766666666666667,0.8166666666666668,0.4333333333333333
5.366666666666667,0.4533333333333333,5.683333333333334,0.8700000000000001,0.47333333333333333
6.121333333333333,0.4766666666666666,4.06,1.04,0.4066666666666667
5.908666666666666,0.48,4.95,0.84,0.5766666666666667
5.933333333333334,0.4666666666666666,5.653333333333333,0.9466666666666667,0.4333333333333333
6.160333333333334,0.43,5.73,1.1533333333333333,0.5633333333333334
6.419333333333333,0.5633333333333334,4.85,0.85,0.5
6.166666666666667,0.4000000000000001,3.4266666666666663,0.81,0.42333333333333334
6.332666666666667,0.32,5.1466666666666665,0.9733333333333333,0.5833333333333334
5.957000000000001,0.38999999999999996,4.3533333333333335,1.1333333333333333,0.54
5.869,0.38000000000000006,3.266666666666667,0.7733333333333333,0.52
5.464666666666667,0.33666666666666667,5.32,0.84,0.49333333333333335
6.2,0.3033333333333333,5.21,1.1266666666666667,0.61
6.533333333333332,0.43333333333333335,5.776666666666667,0.79,0.5266666666666667
5.866666666666667,0.42333333333333334,5.5,1.16,0.5533333333333333
5.595,0.5299999999999999,5.256666666666667,0.9133333333333334,0.4533333333333333
5.761,0.5733333333333334,5.823333333333333,0.9566666666666667,0.48
5.673666666666667,0.41,5.73,1.1266666666666667,0.5666666666666667
5.023333333333333,0.5233333333333333,5.733333333333333,1.04,0.49666666666666665
5.866666666666667,0.41,4.276583333333333,0.9933333333333332,0.5666666666666667
6.1853333333333325,0.41333333333333333,4.886666666666667,0.9766666666666666,0.5566666666666666
6.056,0.42,5.216666666666666,1.4400000000000002,0.6633333333333333
6.2,0.5533333333333333,3.983333333333333,0.9933333333333333,0.3633333333333333
5.363333333333333,0.46,5.16,0.9733333333333333,0.5633333333333334
4.887666666666667,0.3,5.973333333333334,1.0433333333333332,0.3833333333333333
4.086666666666667,0.29666666666666663,5.173333333333333,1.2,0.4166666666666667
4.25,0.38999999999999996,3.986666666666667,0.9833333333333334,0.4566666666666667
4.788,0.5666666666666668,3.643333333333333,0.9833333333333334,0.4633333333333334
5.435,0.36000000000000004,4.493333333333333,1.0466666666666666,0.5066666666666667
5.581,0.36333333333333334,5.41,1.1133333333333333,0.39333333333333337
5.678999999999999,0.43,5.236666666666666,1.0066666666666666,0.47
5.961000000000001,0.36999999999999994,4.603333333333333,0.8433333333333334,0.5633333333333334
4.216,0.3833333333333333,4.6066666666666665,1.2233333333333334,0.49666666666666665
5.014,0.36000000000000004,5.536666666666666,1.05,0.5989533333333333
4.898,0.4366666666666667,4.426666666666667,1.8033333333333335,0.6033333333333334
5.147,0.5066666666666667,5.260000000000001,1.2266666666666668,0.66
5.399,0.4066666666666667,4.8933333333333335,0.9866666666666667,0.43333333333333335
5.699000000000001,0.52,5.414306666666666,0.9233333333333335,0.5166666666666667
3.363,0.3766666666666667,4.443333333333333,0.9866666666666667,0.47666666666666674
4.145,0.4266666666666667,5.916666666666667,1.0033333333333332,0.6066666666666667
5.081,0.5299999999999999,5.09,0.9633333333333334,0.6466666666666666
5.084,0.39999999999999997,5.05,1.03,0.5299999999999999
5.474,0.41333333333333333,6.843333333333334,1.2233333333333334,0.6166666666666666
5.297,0.4166666666666667,5.503333333333334,0.9166666666666666,0.54
3.9120000000000004,0.48333333333333334,5.753333333333334,0.73,0.45
5.437,0.5166666666666667,4.43,0.9866666666666668,0.4066666666666667
5.935,0.37666666666666665,4.95,1.0633333333333332,0.4666666666666666
5.803999999999999,0.38999999999999996,4.116666666666666,1.1166666666666667,0.5633333333333334
5.719,0.35000000000000003,3.6333333333333333,0.9266666666666667,0.5033333333333333
5.765,0.4466666666666666,5.2,1.0233333333333334,0.44
6.033333333333334,0.49000000000000005,5.15,0.9233333333333335,0.42333333333333334
4.715,0.49,4.013333333333333,0.85,0.49
5.192,0.40666666666666657,4.903333333333333,1.2166666666666668,0.6066666666666667
5.658,0.4666666666666666,6.2223733333333335,1.0033333333333332,0.5733333333333333
5.527,0.49333333333333335,6.5566666666666675,1.5033333333333332,0.55
6.002,0.51,4.713333333333334,0.84,0.5
2.859,0.38999999999999996,6.236666666666667,0.7599999999999999,0.42
4.421,0.34,5.896666666666666,1.1333333333333333,0.49333333333333335
4.937,0.36333333333333334,4.986666666666667,1.2433333333333334,0.5133333333333333
4.937,0.4566666666666667,4.633333333333334,0.89,0.5933333333333334
5.36,0.31666666666666665,5.3500000000000005,1.0766666666666667,0.56
5.342,0.3433333333333333,5.306666666666666,0.9533333333333335,0.43999999999999995
3.894,0.3666666666666667,5.27,1.0233333333333334,0.62
4.432,0.20666666666666667,5.06,1.4466666666666665,0.5366666666666667
5.459,0.39666666666666667,5.4433333333333325,1.3833333333333335,0.6366666666666666
5.760000000000001,0.3866666666666667,5.023333333333333,1.0233333333333334,0.41
5.393,0.4766666666666666,4.886666666666666,1.0866666666666667,0.48666666666666664
5.687,0.3666666666666667,5.55,1.5033333333333332,0.62
6.0680000000000005,0.6,4.62,1.1033333333333333,0.48
5.459,0.25333333333333335,3.5399999999999996,0.86,0.29
5.958000000000001,0.52,6.006666666666667,0.7966666666666667,0.4466666666666667
5.805,0.3233333333333333,4.6466666666666665,0.89,0.5333333333333333
4.6513333333333335,0.3833333333333333,4.34,1.0599999999999998,0.52
6.033333333333334,0.39333333333333337,4.97,0.9700000000000001,0.45
3.286,0.27,4.525903333333333,0.9400000000000001,0.5033333333333333
5.195,0.41333333333333333,5.473333333333333,1.0266666666666666,0.6033333333333333
5.687,0.43333333333333335,4.13,0.9133333333333332,0.6466666666666667
6.221,0.32666666666666666,5.076666666666666,1.1566666666666665,0.5633333333333334
5.464000000000001,0.40666666666666673,5.3,1.3233333333333333,0.56
6.43,0.41,4.573333333333333,0.9533333333333333,0.49
5.708000000000001,0.34932666666666673,5.896666666666667,0.82,0.48666666666666664
5.830000000000001,0.36999999999999994,5.07,1.0333333333333334,0.54
5.967,0.42917999999999995,5.03485,0.8233333333333333,0.4196066666666667
6.132000000000001,0.43,3.776666666666667,0.5733333333333334,0.3433333333333333
5.878333333333333,0.47000000000000003,4.456666666666667,0.9933333333333333,0.5399999999999999
6.5,0.6166666666666667,5.866666666666667,0.93,0.51
3.363,0.32,3.7133333333333334,0.8233333333333333,0.54
4.436,0.24152666666666667,4.953333333333333,1.3666666666666665,0.45999999999999996
5.268,0.45333333333333337,6.763333333333333,1.1666666666666667,0.5133333333333333
5.645,0.38999999999999996,3.813333333333334,0.7733333333333334,0.64
5.352999999999999,0.36999999999999994,5.04469,1.1233333333333333,0.43999999999999995
5.691,0.4633333333333333,5.88,1.1366666666666667,0.57
5.208,0.4266666666666667,5.253333333333333,1.16,0.5233333333333333
5.367,0.37666666666666665,5.67164,1.3466666666666667,0.5866666666666666
5.098,0.44333333333333336,5.669999999999999,0.9433333333333334,0.49
5.884,0.5166666666666667,4.176666666666667,1.1466666666666665,0.47000000000000003
4.623666666666666,0.2733333333333334,3.8800000000000003,1.78,0.5066666666666667
5.297366666666666,0.37666666666666665,4.503333333333333,0.6866666666666666,0.45999999999999996
3.856,0.33,4.19,0.9633333333333334,0.47
4.83,0.39999999999999997,3.9433333333333334,1.0433333333333332,0.45
5.544999999999999,0.37666666666666665,6.02,1.14,0.5533333333333333
5.531,0.4066666666666667,4.8133333333333335,0.9466666666666667,0.6033333333333334
5.678,0.38999999999999996,5.3933333333333335,0.8533333333333334,0.58
5.908,0.3466666666666667,6.226666666666667,1.3166666666666667,0.44999999999999996
5.748,0.47,4.626666666666667,1.04,0.5333333333333333
5.659,0.49333333333333335,5.07046,1.1633333333333333,0.5733333333333334
5.89,0.42,4.33,1.2833333333333332,0.6433333333333334
5.872,0.4366666666666667,5.483333333333333,1.31607,0.7233333333333333
4.812666666666666,0.4166666666666667,5.763333333333333,1.4100000000000001,0.4566666666666666
5.1226666666666665,0.3766666666666667,5.066666666666667,0.9500000000000001,0.5335666666666666
3.315,0.3466666666666667,5.176666666666667,1.0133333333333334,0.49333333333333335
5.17,0.3666666666666667,4.1499999999999995,0.9583666666666666,0.36333333333333334
4.976,0.42,5.57,0.9466666666666667,0.53
5.178,0.38999999999999996,5.366666666666667,1.0199999999999998,0.7066666666666667
5.418,0.29666666666666663,7.493333333333333,1.0000000000000002,0.68
5.704,0.38666666666666666,4.746666666666666,1.21,0.48
5.588,0.4566666666666667,5.486666666666667,0.89,0.6166666666666666
5.358,0.4533333333333333,5.13,0.9033333333333333,0.5233333333333333
5.62,0.6,5.383333333333333,0.9100000000000001,0.6599999999999999
5.905,0.48333333333333334,6.193333333333334,0.93,0.52
5.229333333333334,0.48666666666666664,4.283333333333333,1.1333333333333335,0.49333333333333335
5.433333333333334,0.5366666666666667,7.050000000000001,1.2,0.4466666666666667
3.3830000000000005,0.2333333333333333,5.483333333333333,0.8733333333333334,0.44333333333333336
3.952,0.35000000000000003,3.2533333333333334,0.9566666666666667,0.5633333333333334
4.934,0.30000000000000004,5.266666666666667,1.36,0.5366666666666666
4.931,0.3166666666666667,4.1033333333333335,0.9666666666666668,0.5233333333333333
4.986,0.44333333333333336,5.853333333333334,0.91,0.4833333333333332
5.225,0.33666666666666667,5.81,1.0133333333333334,0.37333333333333335
4.768,0.3433333333333333,5.1,1.1433333333333333,0.5766666666666667
5.304,0.35333333333333333,3.6,1.04,0.50949
4.971,0.37000000000000005,4.443253333333334,0.9833333333333334,0.5199999999999999
5.57,0.3,4.563333333333333,0.8733333333333334,0.45
4.997556666666667,0.3566666666666667,4.373333333333334,1.1033333333333333,0.6366666666666666
6.622,0.57,4.603333333333334,0.8966666666666666,0.5166666666666667
4.121,0.24,3.69,1.22,0.69
2.897,0.26,4.46,1.2,0.59
4.162,0.27,3.92,0.7200000000000001,0.44
4.455,0.3,4.03,0.69,0.53
3.3959999999999995,0.23,4.4,1.41,0.7799999999999999
3.78,0.32,4.08,0.63,0.41
4.108,0.28,4.19,1.03,0.36999999999999994
5.649333333333334,0.41,4.493333333333333,1.0466666666666666,0.5733333333333334
5.460666666666666,0.43333333333333335,4.873333333333334,0.9899999999999999,0.47000000000000003
5.666666666666667,0.4466666666666667,6.673333333333333,0.96,0.51
4.296,0.33,4.02,0.9499999999999998,0.36000000000000004
4.191,0.3,3.4,0.94,0.6999999999999998
3.9790000000000005,0.25,3.1300000000000003,0.91,0.59
3.609,0.28,3.2000000000000006,0.8000000000000002,0.52
4.437,0.28,3.28,0.84,0.59
3.6910000000000003,0.26,2.93,0.94,0.69
3.859,0.26,3.74,0.79,0.53
5.869333333333333,0.38999999999999996,5.223333333333334,1.2,0.5
5.526000000000001,0.38999999999999996,5.043333333333333,1.4400000000000002,0.5233333333333333
5.466666666666666,0.39333333333333337,5.1000000000000005,0.8933333333333334,0.4833333333333334
3.836,0.24,2.98,1.09,0.75
4.002,0.25,3.0499999999999994,1.09,0.7600000000000001
3.9249999999999994,0.26,2.42,1.2,0.73
3.285,0.26,2.58,1.05,0.68
3.4790000000000005,0.24,2.29,1.17,0.9499999999999998
3.564,0.24,2.66,1.21,0.6
3.406,0.27,2.52,1.09,0.71
5.433333333333334,0.43,5.683333333333333,1.17,0.5266666666666667
5.633333333333333,0.52,6.670000000000001,1.25,0.4633333333333334
5.866,0.4666666666666666,5.603333333333334,0.9233333333333333,0.5499999999999999
4.990333333333333,0.41,4.38046,1.11,0.4033333333333333
6.554666666666667,0.5533333333333333,6.256666666666667,0.7466666666666667,0.53
5.732333333333333,0.40666666666666673,6.383333333333334,1.1833333333333333,0.5866666666666668
5.266666666666667,0.4166666666666667,4.023333333333333,1.05,0.3566666666666667
